TransactionAmount,TransactionTime,MerchantType,CardType,CustomerAge,TransactionLocation,Fraud
384.9706834856108,58168,Retail,Credit,33,Rural,0
26.16822054527013,48322,Utilities,Debit,64,Urban,0
839.1583303902927,81984,Utilities,Credit,26,Urban,0
12.406565470619558,37696,Entertainment,Credit,69,Rural,0
703.9960798494219,70246,Health,Credit,32,Suburban,0
970.286852616331,38892,Utilities,Credit,51,Rural,0
438.22366682005526,15583,Retail,Credit,37,Urban,0
235.73843159095682,82720,Health,Debit,31,Urban,0
705.1661390333384,55215,Utilities,Credit,77,Urban,0
817.3110138735696,24853,Retail,Credit,75,Rural,0
546.8838857617694,6109,Entertainment,Debit,28,Rural,0
967.06823998089,59757,Entertainment,Debit,47,Rural,1
52.61705293630314,6659,Retail,Debit,20,Rural,0
505.2908027062236,1238,Health,Debit,19,Suburban,0
718.7354933752275,15064,Retail,Credit,67,Urban,0
862.7778306780298,31115,Retail,Debit,31,Suburban,0
180.07635629588225,31952,Entertainment,Credit,73,Urban,0
800.2034782819177,5620,Entertainment,Debit,46,Urban,0
553.1543686428267,44258,Entertainment,Credit,22,Suburban,0
397.15712830797327,4470,Utilities,Debit,61,Rural,0
132.58331355051448,22003,Utilities,Debit,63,Urban,0
865.4304631500034,27571,Food,Credit,23,Rural,0
158.11593497153564,24668,Utilities,Credit,25,Suburban,0
310.4780713498901,77259,Health,Debit,56,Urban,0
290.75548643047443,32046,Health,Credit,56,Rural,0
871.5426201566635,70977,Entertainment,Credit,61,Suburban,0
673.0302912146891,77255,Retail,Credit,46,Urban,0
796.8847157941809,5397,Entertainment,Credit,56,Suburban,0
251.21743089370648,83481,Retail,Debit,61,Rural,0
625.2492255073919,22233,Entertainment,Credit,44,Urban,0
572.1742371606049,83336,Entertainment,Debit,33,Urban,0
832.9975464114829,60308,Health,Credit,44,Urban,0
906.1809734207793,69726,Retail,Debit,56,Suburban,0
13.14461470590942,63219,Food,Debit,57,Suburban,0
674.3458991397339,1130,Food,Debit,18,Suburban,0
52.78396332060929,14071,Entertainment,Debit,62,Suburban,0
549.3098064122786,85517,Entertainment,Credit,68,Rural,1
288.34509631463453,2118,Health,Credit,50,Suburban,0
307.4698229226191,663,Retail,Debit,73,Suburban,0
353.6055449489042,62408,Entertainment,Credit,67,Suburban,0
621.6711566005605,51786,Food,Credit,56,Rural,0
334.71591570310045,81271,Retail,Debit,71,Rural,0
732.9663515396901,19158,Entertainment,Credit,44,Urban,0
405.1228581882958,31087,Retail,Credit,34,Suburban,0
69.28484710964865,53121,Health,Credit,77,Urban,0
783.9760826416232,19874,Food,Credit,32,Urban,0
286.47256626811327,83443,Retail,Debit,39,Rural,0
433.3341127196634,40821,Food,Debit,74,Rural,0
685.7584393386796,60582,Entertainment,Credit,36,Urban,0
333.1237009915633,22787,Utilities,Debit,45,Urban,0
57.529070490568905,64703,Retail,Debit,40,Suburban,0
374.5471259658008,21705,Food,Debit,53,Rural,0
944.5041341116091,69381,Retail,Debit,66,Rural,0
642.0926629012596,44653,Entertainment,Credit,56,Urban,0
671.8076695185397,82018,Entertainment,Credit,65,Rural,0
632.6498714840022,86217,Food,Credit,66,Urban,1
199.79314682047735,32252,Health,Debit,76,Urban,0
418.91553023817784,73332,Retail,Credit,37,Rural,0
751.1888585649549,72799,Retail,Credit,78,Suburban,1
102.27152465560599,62185,Entertainment,Credit,64,Rural,0
278.57492331362255,78313,Retail,Debit,26,Urban,1
277.04278935738773,41538,Food,Credit,70,Urban,0
432.5869086669115,20343,Utilities,Debit,40,Suburban,0
980.3883722012429,80398,Entertainment,Debit,62,Urban,0
68.43504413713812,41232,Utilities,Debit,24,Suburban,0
519.1822933862144,53106,Retail,Debit,48,Rural,0
180.18531733019825,81227,Health,Debit,77,Suburban,0
970.7058688643344,53079,Food,Credit,68,Urban,0
114.19020122273673,25028,Retail,Debit,78,Urban,0
404.1974013592297,42135,Food,Debit,28,Suburban,0
738.1470998497716,31066,Retail,Debit,57,Rural,0
704.8498735994178,83470,Retail,Credit,34,Suburban,0
423.3059082570383,20910,Retail,Credit,53,Urban,0
347.1776437847655,7141,Entertainment,Credit,43,Rural,0
398.2147661743177,45950,Utilities,Credit,53,Suburban,0
265.0119868954806,55723,Health,Debit,35,Suburban,0
206.12760576809302,16225,Utilities,Debit,71,Suburban,0
483.5566578613311,32959,Utilities,Credit,48,Urban,0
269.26522231153973,49192,Food,Debit,66,Urban,0
288.17420323235285,79711,Entertainment,Credit,52,Urban,0
657.0993074110825,10051,Entertainment,Credit,58,Rural,0
968.5687943681924,71428,Retail,Credit,45,Rural,0
604.0335633588157,3449,Utilities,Debit,43,Rural,0
77.90248759790131,41095,Health,Credit,23,Urban,0
76.50803024021292,77929,Food,Credit,51,Rural,0
951.4717976247204,29190,Entertainment,Debit,45,Rural,0
297.9934995170263,26141,Retail,Debit,61,Suburban,0
92.97491909639295,23908,Health,Debit,64,Urban,0
599.4455425632311,32322,Utilities,Debit,26,Suburban,1
624.0251295119758,50710,Health,Debit,46,Urban,0
648.8563152985695,14012,Entertainment,Debit,51,Urban,0
268.1346258296838,34889,Food,Credit,29,Rural,0
16.09557353026056,17412,Utilities,Debit,33,Suburban,0
965.0503540850174,24657,Food,Debit,24,Suburban,0
251.6421526454114,5656,Health,Debit,48,Rural,0
676.3502617644949,8967,Health,Credit,50,Suburban,0
706.9232400088308,84958,Retail,Debit,70,Suburban,0
610.3974096624062,15764,Utilities,Credit,24,Urban,0
313.59448681943456,15873,Health,Credit,20,Suburban,0
271.8251575103017,51030,Entertainment,Credit,37,Suburban,0
598.0706144200004,67807,Entertainment,Credit,22,Urban,0
866.2295379780799,1607,Food,Debit,20,Rural,0
946.7869951944722,19523,Entertainment,Debit,64,Urban,0
106.79989859935387,48447,Health,Debit,55,Rural,0
155.67378398512213,49757,Entertainment,Debit,32,Rural,0
944.7915225242966,69201,Utilities,Debit,52,Urban,0
736.7986931064578,81844,Food,Debit,73,Urban,0
883.1108310049433,71388,Utilities,Credit,40,Rural,0
203.4300015012078,5462,Health,Credit,50,Urban,1
587.9982852382925,31795,Health,Debit,19,Urban,0
701.4384548230562,69806,Entertainment,Debit,53,Suburban,0
680.4317735615257,48465,Retail,Debit,38,Urban,0
408.7435391758314,61109,Retail,Debit,31,Urban,0
16.37949679961717,50528,Health,Debit,31,Suburban,0
583.3431307474589,36230,Health,Debit,76,Rural,0
253.84843764042915,48242,Food,Credit,79,Rural,0
450.80399189674745,65883,Health,Credit,59,Urban,0
957.6234340687336,1783,Health,Debit,28,Urban,0
399.63628232479226,28390,Food,Debit,21,Rural,0
839.9618050577623,8417,Utilities,Debit,64,Urban,0
189.35206514350187,72102,Utilities,Credit,69,Rural,0
672.7880375270038,17426,Food,Credit,47,Rural,0
977.0299474845045,30750,Food,Credit,74,Suburban,0
102.79120777206386,58188,Utilities,Credit,53,Suburban,0
9.31162228496482,10872,Utilities,Credit,37,Urban,0
434.1492098399817,48086,Utilities,Debit,69,Urban,0
93.53285756831583,66770,Utilities,Debit,33,Rural,0
748.6359653265552,83514,Entertainment,Credit,51,Urban,0
914.6341151847104,34720,Food,Debit,62,Suburban,0
434.5869517360501,18079,Retail,Credit,25,Rural,0
259.45293051328554,17338,Entertainment,Credit,62,Rural,0
434.96891568760316,3291,Retail,Credit,79,Urban,0
723.724370032151,74084,Retail,Debit,37,Rural,0
10.045107418790607,49393,Health,Debit,38,Rural,0
589.8645354952125,69770,Food,Debit,57,Rural,0
613.6783932024916,26720,Entertainment,Debit,47,Suburban,0
638.0505586490395,13368,Food,Debit,53,Rural,0
242.78005790089634,54313,Utilities,Credit,22,Suburban,0
714.3386706547486,47969,Food,Credit,38,Rural,0
92.30009484544463,48838,Retail,Credit,55,Urban,0
200.071066130334,8734,Utilities,Debit,40,Urban,0
877.5925766078275,12197,Food,Debit,36,Rural,0
738.9844275758398,68895,Food,Debit,79,Urban,0
14.731808457333907,56831,Retail,Credit,27,Suburban,0
249.1278841094304,58073,Utilities,Credit,44,Rural,0
215.1920765101714,72925,Retail,Credit,52,Suburban,0
271.5355217089356,80488,Food,Debit,30,Rural,0
248.31221050960653,84475,Entertainment,Debit,26,Suburban,0
63.46376944710289,50302,Entertainment,Credit,34,Urban,0
459.48157608022353,15624,Health,Credit,48,Suburban,0
733.000741311379,67271,Entertainment,Credit,59,Suburban,0
607.124992992719,24315,Utilities,Credit,61,Urban,0
673.1987969294817,17422,Health,Debit,62,Urban,0
82.06802935770291,39137,Utilities,Credit,41,Rural,0
951.5392194666105,72663,Entertainment,Debit,59,Rural,0
838.6533420091818,48232,Entertainment,Debit,68,Suburban,0
805.285228177167,78142,Food,Debit,70,Rural,0
823.1608212367257,32743,Utilities,Debit,36,Suburban,0
932.7777976246285,15636,Retail,Debit,75,Rural,0
544.709712147584,10108,Food,Credit,66,Urban,0
201.08173584975827,73634,Utilities,Debit,75,Urban,0
617.1668242446887,36180,Health,Credit,47,Urban,0
743.1386121742711,18883,Utilities,Credit,22,Urban,1
738.1794759606714,44400,Health,Debit,25,Suburban,0
521.9275751427132,45999,Health,Credit,54,Urban,0
69.39026061424448,47951,Entertainment,Credit,64,Urban,0
371.7418254916977,7160,Retail,Credit,53,Urban,0
920.8458418548939,55262,Utilities,Credit,42,Urban,0
584.8644608476686,19929,Retail,Debit,62,Rural,0
538.7936113124578,83133,Health,Credit,66,Suburban,0
269.5846608678113,11123,Entertainment,Credit,22,Suburban,1
369.0804709966623,28357,Retail,Debit,50,Rural,0
895.4507430640161,70496,Food,Debit,39,Rural,0
666.7965844793089,33556,Health,Debit,64,Suburban,0
787.5996397255806,83791,Food,Debit,59,Suburban,0
454.8910776445875,61934,Retail,Debit,42,Rural,0
630.6169722367017,78886,Retail,Credit,60,Urban,0
249.13522513446432,30881,Retail,Debit,79,Suburban,0
705.7553694532028,18409,Utilities,Credit,67,Rural,0
428.17373236963397,55416,Health,Debit,46,Urban,0
443.1029692999308,67982,Health,Credit,62,Urban,0
649.6730022523047,30657,Health,Credit,69,Rural,0
936.3443408474577,48951,Utilities,Debit,73,Suburban,0
64.9423402620123,8752,Retail,Credit,47,Suburban,0
824.9184941096606,13440,Retail,Debit,65,Urban,0
293.09072730178093,44864,Food,Credit,68,Rural,0
444.4755350518714,49691,Utilities,Debit,47,Urban,0
22.891415446233946,72035,Entertainment,Credit,72,Urban,0
301.74503175647874,80303,Utilities,Credit,61,Urban,1
503.12861138750037,22343,Food,Debit,72,Rural,0
57.119901270091574,19673,Food,Debit,63,Suburban,0
491.604633653782,59954,Food,Debit,48,Urban,0
927.1835182295689,54698,Retail,Debit,51,Suburban,0
106.28782488969742,26520,Entertainment,Debit,45,Suburban,0
764.6762873474288,15784,Food,Debit,27,Rural,0
410.26138232261667,38079,Health,Debit,21,Suburban,0
655.5185408098137,44220,Retail,Debit,50,Suburban,0
260.97636138724414,20491,Entertainment,Debit,73,Urban,0
160.33277027881692,48720,Health,Debit,75,Rural,0
161.3021516569552,14718,Entertainment,Credit,75,Rural,0
71.4214536975015,35597,Entertainment,Credit,74,Urban,0
186.46105819634178,61217,Health,Debit,34,Urban,0
664.5551656039793,26832,Utilities,Debit,28,Suburban,1
881.8089212316645,54818,Entertainment,Credit,24,Suburban,0
814.3115599055707,12864,Utilities,Debit,34,Rural,0
685.4491755646096,8177,Entertainment,Credit,45,Rural,0
111.32143154769157,46115,Health,Credit,34,Suburban,0
289.89825884965387,56210,Entertainment,Credit,58,Urban,0
310.4970684471465,51954,Food,Credit,27,Rural,0
250.7069894512236,11844,Food,Credit,43,Urban,0
515.4906540500134,74130,Entertainment,Debit,23,Suburban,0
536.0182610647929,13418,Health,Credit,34,Rural,0
357.5290891959391,34854,Health,Debit,33,Rural,0
354.4353695776996,75955,Retail,Credit,56,Suburban,0
828.7270423081753,43950,Health,Credit,68,Suburban,0
789.5035554713659,65227,Utilities,Credit,43,Urban,0
308.4880358490649,12835,Entertainment,Debit,21,Urban,0
913.874655429386,17533,Food,Credit,79,Suburban,0
952.8622019855035,10223,Health,Credit,37,Suburban,0
327.4157994880108,10273,Food,Debit,73,Suburban,0
355.0705238442618,33519,Retail,Debit,66,Rural,0
506.1285192685369,24160,Entertainment,Credit,73,Suburban,0
941.1796917211399,74385,Health,Credit,58,Rural,0
876.4431137091692,48988,Food,Credit,28,Suburban,0
103.46539462100621,10348,Health,Debit,40,Rural,0
393.3380125281448,83460,Retail,Credit,50,Urban,0
553.817818560022,67519,Food,Debit,48,Urban,0
503.6293400789885,14629,Food,Credit,24,Rural,0
194.66920486895577,49056,Entertainment,Debit,39,Urban,0
858.9579543969866,11273,Entertainment,Debit,22,Urban,0
677.2638422138405,40416,Food,Credit,54,Rural,0
838.0704664769518,7894,Entertainment,Credit,18,Suburban,0
858.9055150701228,46073,Food,Debit,23,Suburban,0
748.607497812074,45693,Utilities,Credit,62,Rural,0
439.7713906484676,51466,Health,Debit,64,Urban,0
610.9362082604091,24343,Utilities,Debit,21,Suburban,0
161.20504071362342,43095,Utilities,Credit,47,Suburban,0
673.9717720574328,31174,Health,Debit,47,Urban,0
180.07400248354148,50801,Food,Credit,34,Rural,0
694.2556409196467,72436,Food,Debit,77,Rural,0
230.3685625932147,69336,Entertainment,Credit,73,Suburban,0
118.43374885006975,42926,Retail,Credit,41,Rural,0
166.1192056528145,72590,Food,Credit,48,Urban,0
2.9901430838511978,38827,Health,Debit,45,Rural,0
719.0208782356767,44775,Retail,Credit,62,Rural,0
732.6686480093207,41201,Health,Debit,60,Rural,0
515.4184165633462,29373,Health,Debit,21,Rural,0
162.2014382543283,27525,Health,Credit,78,Urban,0
84.47078317317906,72651,Retail,Debit,56,Rural,0
20.109837470849723,30486,Utilities,Credit,36,Suburban,0
166.5824287882555,78604,Health,Debit,41,Rural,0
890.9646794481636,18640,Entertainment,Debit,24,Suburban,0
242.2953048599801,61455,Food,Credit,63,Urban,0
354.91705588999844,36136,Food,Credit,70,Rural,0
106.24013899685185,62425,Food,Debit,65,Suburban,0
223.1389434434221,56539,Retail,Credit,70,Rural,0
519.7053462094249,81664,Entertainment,Credit,26,Rural,0
608.144930412557,24942,Entertainment,Debit,39,Suburban,0
246.10696185204486,68363,Entertainment,Credit,71,Urban,1
58.67442706589209,58596,Entertainment,Debit,19,Urban,0
391.64183625827127,81526,Entertainment,Credit,44,Urban,0
234.9691675554078,35255,Utilities,Credit,33,Urban,0
220.33436930657214,62129,Entertainment,Debit,22,Urban,0
959.9029399107418,85523,Entertainment,Debit,29,Urban,0
616.6841854397983,62286,Retail,Credit,69,Rural,0
557.3215647289238,16277,Retail,Credit,43,Rural,0
416.3593284197986,1643,Entertainment,Debit,32,Suburban,0
429.5153890967141,23729,Utilities,Credit,20,Urban,0
541.3640988342428,21818,Entertainment,Credit,26,Urban,0
696.7333772290712,65555,Entertainment,Credit,76,Urban,0
702.4439500856477,53629,Entertainment,Credit,45,Suburban,0
172.52221379774412,55438,Health,Debit,56,Rural,0
500.61263932455034,9457,Utilities,Credit,53,Rural,0
412.5461369390679,59629,Food,Debit,42,Urban,0
870.6564393031148,33922,Entertainment,Debit,58,Rural,0
631.787502297158,9820,Food,Credit,45,Rural,0
532.9715623495658,32750,Utilities,Debit,64,Rural,0
116.27924753673845,37790,Entertainment,Credit,72,Urban,0
606.032251434088,34421,Food,Credit,38,Rural,0
118.08670177455319,68038,Food,Debit,46,Rural,0
337.86936899018633,82201,Utilities,Debit,42,Suburban,0
143.69912284951752,62325,Entertainment,Debit,47,Urban,1
692.3815733773446,25600,Health,Credit,78,Rural,0
207.04586172231646,29394,Utilities,Credit,56,Urban,0
392.46751381483796,79622,Health,Credit,74,Rural,0
895.7791028411599,36171,Entertainment,Debit,28,Urban,0
205.1120670155713,61526,Food,Debit,36,Rural,0
508.29725889482035,13149,Utilities,Debit,28,Rural,0
419.852389504856,30394,Utilities,Debit,42,Suburban,0
19.105917004684002,14396,Utilities,Debit,18,Urban,0
792.96535545924,23324,Retail,Credit,49,Rural,0
69.97686040828512,47198,Entertainment,Credit,38,Suburban,0
474.7807659559766,82705,Retail,Debit,62,Suburban,0
561.117616644011,31016,Utilities,Debit,30,Urban,0
628.7980301579724,3194,Utilities,Debit,51,Urban,0
688.9429976785677,32398,Health,Debit,34,Suburban,0
254.01911113919238,4789,Retail,Credit,79,Urban,0
10.968797881790923,85695,Food,Debit,68,Urban,0
723.7202186925571,64967,Entertainment,Debit,72,Urban,0
536.120942748231,61134,Food,Debit,64,Rural,0
836.2815855040415,70886,Food,Credit,36,Urban,0
821.5669745377936,24977,Entertainment,Credit,27,Urban,0
843.4828416200953,129,Utilities,Debit,59,Suburban,0
485.6095653195606,59683,Health,Credit,76,Suburban,0
334.2947674410288,45331,Utilities,Debit,26,Suburban,0
791.7666443887787,34626,Utilities,Debit,68,Urban,0
451.84281891622567,48503,Retail,Debit,28,Urban,0
184.25875420703107,27549,Food,Credit,55,Suburban,0
855.1190455419129,12342,Food,Debit,48,Suburban,0
882.6773168955749,36417,Food,Debit,19,Rural,0
466.84344638402996,76514,Health,Credit,41,Rural,0
76.62402758247768,52249,Health,Credit,59,Rural,0
388.4382638270143,52664,Health,Debit,64,Urban,0
803.7341218031407,8833,Entertainment,Debit,22,Urban,0
901.8722545176824,60658,Health,Credit,67,Suburban,0
204.26926975509824,29473,Retail,Credit,79,Rural,0
67.90663841324626,737,Retail,Credit,47,Urban,0
877.4731026797058,46647,Utilities,Debit,56,Rural,0
390.0155340398964,64054,Utilities,Debit,52,Rural,0
542.2192033032957,1299,Utilities,Credit,79,Urban,0
968.0977462387082,63281,Utilities,Credit,70,Rural,0
67.49816318630863,65875,Retail,Debit,76,Suburban,0
648.6696894446435,32920,Utilities,Credit,74,Suburban,0
75.0313171522922,54836,Retail,Debit,65,Urban,0
376.09345953803387,42381,Health,Debit,34,Rural,0
804.0107306482533,84971,Health,Debit,48,Suburban,0
434.03876052287876,56298,Entertainment,Credit,19,Rural,0
997.1851715490475,24509,Utilities,Debit,33,Suburban,0
559.5002256616556,42095,Health,Credit,38,Suburban,0
321.8409904833175,51524,Health,Credit,47,Rural,0
220.89121457884838,66909,Food,Credit,69,Urban,1
351.1700137518757,72618,Food,Credit,18,Urban,0
373.1607404857913,25532,Retail,Debit,31,Urban,0
69.64496404623702,60285,Entertainment,Debit,33,Rural,0
370.2046252273464,18866,Food,Debit,72,Rural,0
464.7742812194857,7593,Entertainment,Credit,26,Rural,0
723.0150144865659,9495,Health,Debit,66,Urban,0
657.0727552368863,7837,Retail,Debit,25,Rural,0
709.0568895739251,76708,Entertainment,Debit,26,Urban,0
9.355318194980242,18680,Food,Debit,51,Suburban,0
218.44973218095552,55476,Health,Credit,62,Urban,0
662.0226041114566,30346,Utilities,Credit,50,Urban,0
484.50537881156737,23412,Health,Debit,39,Urban,0
6.3081621926776,30804,Food,Credit,47,Rural,0
804.6901477893905,65206,Food,Credit,24,Urban,0
773.036763717047,10934,Utilities,Credit,35,Suburban,0
548.870743830569,30723,Health,Debit,38,Suburban,0
67.39686245049585,20405,Entertainment,Debit,22,Suburban,0
766.748534483052,18748,Entertainment,Credit,24,Suburban,0
584.1298741436326,70766,Health,Credit,29,Suburban,1
782.1780171808012,46413,Entertainment,Credit,76,Suburban,0
751.9952454034445,22354,Health,Credit,34,Urban,0
803.1990698858793,74490,Health,Debit,75,Rural,0
518.4900583382203,17388,Food,Credit,41,Rural,0
141.18419367532147,36523,Retail,Debit,54,Suburban,0
671.486315906309,57693,Food,Credit,61,Urban,0
620.8533112669186,35732,Entertainment,Debit,36,Suburban,0
742.5109340118881,41646,Retail,Credit,62,Suburban,0
170.71112504468456,21021,Health,Debit,33,Suburban,0
195.78022470038894,52776,Entertainment,Debit,78,Suburban,0
890.5191077021092,19116,Utilities,Credit,42,Rural,0
750.2278206536188,72009,Entertainment,Credit,44,Rural,0
908.3202602116226,76620,Retail,Debit,68,Urban,0
758.9566058427567,44771,Retail,Debit,72,Urban,0
597.5581506843116,28756,Health,Credit,59,Suburban,0
654.4786042908457,82604,Utilities,Credit,61,Rural,0
889.23879601607,2919,Health,Credit,24,Suburban,0
579.2279477574286,23550,Utilities,Credit,63,Rural,0
632.758933004059,36524,Utilities,Debit,59,Rural,0
157.320239287597,54606,Health,Debit,77,Urban,0
474.4472988959866,68819,Entertainment,Debit,25,Urban,0
